-1
-1
-1
-1
31
31
25
25
25
25
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
33
33
-1
-1
34
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
34
34
21
-1
-1
-1
-1
-1
20
20
33
-1
-1
-1
-1
23
21
23
-1
-1
-1
-1
-1
-1
27
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
20
20
-1
-1
-1
-1
27
27
22
22
-1
-1
-1
-1
-1
28
28
-1
-1
-1
-1
30
30
-1
-1
-1
-1
26
26
-1
-1
-1
25
25
-1
-1
-1
-1
20
20
22
20
20
-1
-1
-1
27
-1
-1
20
20
-1
23
23
26
23
27
27
27
-1
30
30
-1
-1
-1
33
27
-1
-1
-1
-1
-1
-1
-1
27
27
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
34
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
19
19
-1
34
-1
-1
-1
-1
34
-1
-1
33
20
20
33
33
20
31
31
31
22
21
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
20
20
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
31
-1
33
-1
-1
-1
21
21
21
20
20
33
-1
28
-1
31
31
-1
-1
-1
-1
-1
-1
19
26
26
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
32
32
32
-1
-1
-1
-1
31
31
-1
-1
-1
21
21
21
18
-1
24
29
-1
24
24
29
29
24
-1
26
24
24
24
27
29
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
20
-1
-1
-1
-1
-1
-1
-1
33
-1
-1
21
30
30
20
26
20
26
26
26
27
31
-1
-1
-1
33
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
30
30
-1
-1
-1
-1
-1
32
32
31
-1
-1
-1
-1
30
-1
-1
35
35
-1
-1
-1
-1
-1
-1
35
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
34
-1
-1
-1
34
35
34
-1
-1
-1
34
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
19
19
-1
-1
-1
-1
-1
-1
-1
-1
34
35
-1
-1
18
18
19
20
20
-1
-1
