4.184434000000000431e+00
5.503597600000000511e+01
1.009871070000000230e+02
3.227101629999999659e+02
7.503653039999998100e+02
1.159462133999999423e+03
2.353492329999999129e+03
3.296182524999997895e+03
5.479519195999998374e+03
7.589053948000005221e+03
1.001257258600001114e+04
1.318925919200000499e+04
1.682997402200000579e+04
2.009238671000000613e+04
2.127386156299998402e+04
2.073398820899996281e+04
1.570746000800000184e+04
1.000440801999999348e+04
5.375294244000002436e+03
3.711356319999999869e+03
2.975938926999999239e+03
3.309824472999999216e+03
3.835500702000000274e+03
5.130068788999998105e+03
6.405703519999993659e+03
6.161971668999999565e+03
5.825651799999996001e+03
5.225110003999995570e+03
4.557987753999998858e+03
3.769766730000002099e+03
3.003652419999998529e+03
2.347241914000001088e+03
1.710702563000000964e+03
1.451046822999999449e+03
1.103619976999999835e+03
8.649636720000000878e+02
6.108602799999999888e+02
6.612807019999997920e+02
6.880924109999997427e+02
4.467807290000001785e+02
